Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.1-10.0.0.2-29643-33099-6,10.0.0.1,29643,10.0.0.2,33099,6,11/02/2021 10:47:29 pm,119992997,960,0,0,0,0,0,0,0,0,0,0,0,0,8.00046689391382,125123.041710115,156.592840429889,126256,124875,119992997,125123.041710115,156.592840429889,126256,124875,0,0,0,0,0,0,0,0,0,19200,0,8.00046689391382,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613045849695154,0,1613045849695154,1613045849695154,slowDDoS
10.0.0.1-10.0.0.2-7793-17427-6,10.0.0.1,7793,10.0.0.2,17427,6,11/02/2021 10:51:14 pm,119864629,844,0,0,0,0,0,0,0,0,0,0,0,0,7.04127653871936,142188.172004745,219.993905279733,143108,141904,119864629,142188.172004745,219.993905279733,143108,141904,0,0,0,0,0,0,0,0,0,16880,0,7.04127653871936,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046074039095,0,1613046074039095,1613046074039095,slowDDoS
10.0.0.1-10.0.0.2-11264-52103-6,10.0.0.1,11264,10.0.0.2,52103,6,11/02/2021 10:56:17 pm,119667957,360,0,0,0,0,0,0,0,0,0,0,0,0,3.00832410801498,333336.927576602,287.650772304263,333883,332975,119667957,333336.927576602,287.650772304263,333883,332975,0,0,0,0,0,0,0,0,0,7200,0,3.00832410801498,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046377734370,0,1613046377734370,1613046377734370,slowDDoS
10.0.0.1-10.0.0.2-11264-52103-6,10.0.0.1,11264,10.0.0.2,52103,6,11/02/2021 10:58:17 pm,119667683,360,0,0,0,0,0,0,0,0,0,0,0,0,3.00833099609692,333336.164345404,284.652828357067,333964,332971,119667683,333336.164345404,284.652828357067,333964,332971,0,0,0,0,0,0,0,0,0,7200,0,3.00833099609692,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046497735373,0,1613046497735373,1613046497735373,slowDDoS
10.0.0.1-10.0.0.2-22693-44988-6,10.0.0.1,22693,10.0.0.2,44988,6,11/02/2021 11:00:31 pm,119163986,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00701565991591,1001378.03361345,198.498129298812,1001758,1000479,119163986,1001378.03361345,198.498129298812,1001758,1000479,0,0,0,0,0,0,0,0,0,2400,0,1.00701565991591,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046631498965,0,1613046631498965,1613046631498965,slowDDoS
10.0.0.1-10.0.0.2-22693-44988-6,10.0.0.1,22693,10.0.0.2,44988,6,11/02/2021 11:02:31 pm,119157946,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00706670455699,1001327.27731092,227.268411622736,1001588,1000513,119157946,1001327.27731092,227.268411622736,1001588,1000513,0,0,0,0,0,0,0,0,0,2400,0,1.00706670455699,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046751664366,0,1613046751664366,1613046751664366,slowDDoS
10.0.0.1-10.0.0.2-22693-44988-6,10.0.0.1,22693,10.0.0.2,44988,6,11/02/2021 11:04:31 pm,119162988,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00702409375636,1001369.64705882,297.759304120676,1003788,1000448,119162988,1001369.64705882,297.759304120676,1003788,1000448,0,0,0,0,0,0,0,0,0,2400,0,1.00702409375636,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046871823626,0,1613046871823626,1613046871823626,slowDDoS
10.0.0.1-10.0.0.2-22693-44988-6,10.0.0.1,22693,10.0.0.2,44988,6,11/02/2021 11:06:31 pm,119148193,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00714913905576,1001245.31932773,279.547725914449,1001922,1000173,119148193,1001245.31932773,279.547725914449,1001922,1000173,0,0,0,0,0,0,0,0,0,2400,0,1.00714913905576,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046991988067,0,1613046991988067,1613046991988067,slowDDoS
10.0.0.1-10.0.0.2-22693-44988-6,10.0.0.1,22693,10.0.0.2,44988,6,11/02/2021 11:08:32 pm,119133007,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00727752133378,1001117.70588235,318.955747234514,1002385,1000215,119133007,1001117.70588235,318.955747234514,1002385,1000215,0,0,0,0,0,0,0,0,0,2400,0,1.00727752133378,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613047112136897,0,1613047112136897,1613047112136897,slowDDoS
10.0.0.1-10.0.0.2-7793-17427-6,10.0.0.1,7793,10.0.0.2,17427,6,11/02/2021 10:53:14 pm,9526781,68,0,0,0,0,0,0,0,0,0,0,0,0,7.13777297914164,142190.76119403,216.48662143227,142754,142014,9526781,142190.76119403,216.48662143227,142754,142014,0,0,0,0,0,0,0,0,0,1360,0,7.13777297914164,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613046194046221,0,1613046194046221,1613046194046221,slowDDoS
