Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.4-10.0.0.3-45641-39704-6,10.0.0.4,45641,10.0.0.3,39704,6,13/02/2021 12:34:25 am,14409285,233,0,0,0,0,0,0,0,0,0,0,0,0,16.1701291910043,62108.9870689655,139.056794295916,62788,61947,14409285,62108.9870689655,139.056794295916,62788,61947,0,0,0,0,0,0,0,0,0,4660,0,16.1701291910043,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613138665355272,0,1613138665355272,1613138665355272,slowDDoS
10.0.0.3-10.0.0.2-11538-37810-6,10.0.0.3,11538,10.0.0.2,37810,6,13/02/2021 12:56:12 am,16433817,239,0,0,0,0,0,0,0,0,0,0,0,0,14.5431825120117,69049.6512605042,536582.60023555,5111680,29,16433817,69049.6512605042,536582.60023555,5111680,29,0,0,0,0,0,0,0,0,0,4780,0,14.5431825120117,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,167,0,167,167,806569989053439,1.14066221029349E+015,1613139972995198,5111680,slowDDoS
10.0.0.4-10.0.0.3-45201-11436-6,10.0.0.4,45201,10.0.0.3,11436,6,13/02/2021 12:32:11 am,15801224,717,0,0,0,0,0,0,0,0,0,0,0,0,45.3762316134497,22068.748603352,81.3389416246619,22669,21893,15801224,22068.748603352,81.3389416246619,22669,21893,0,0,0,0,0,0,0,0,0,14340,0,45.3762316134497,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613138531582902,0,1613138531582902,1613138531582902,slowDDoS
10.0.0.4-10.0.0.3-45350-29172-6,10.0.0.4,45350,10.0.0.3,29172,6,13/02/2021 12:37:52 am,7802858,648,0,0,0,0,0,0,0,0,0,0,0,0,83.0464939897663,12060.0587326121,59.0482534504019,12449,11956,7802858,12060.0587326121,59.0482534504019,12449,11956,0,0,0,0,0,0,0,0,0,12960,0,83.0464939897663,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61313887263156E+015,0,1.61313887263156E+015,1.61313887263156E+015,slowDDoS
10.0.0.4-10.0.0.3-45107-34975-6,10.0.0.4,45107,10.0.0.3,34975,6,13/02/2021 12:28:26 am,14876216,363,0,0,0,0,0,0,0,0,0,0,0,0,24.4013665840829,41094.5193370166,114.355478772646,41586,40938,14876216,41094.5193370166,114.355478772646,41586,40938,0,0,0,0,0,0,0,0,0,7260,0,24.4013665840829,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61313830618898E+015,0,1.61313830618898E+015,1.61313830618898E+015,slowDDoS
10.0.0.4-10.0.0.3-45494-19484-6,10.0.0.4,45494,10.0.0.3,19484,6,13/02/2021 12:42:30 am,105867885,638,0,0,0,0,0,0,0,0,0,0,0,0,6.02637901002745,166197.62166405,220.977380886063,167151,165931,105867885,166197.62166405,220.977380886063,167151,165931,0,0,0,0,0,0,0,0,0,12760,0,6.02637901002745,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61313915069481E+015,0,1.61313915069481E+015,1.61313915069481E+015,slowDDoS
10.0.0.4-10.0.0.3-45951-26989-6,10.0.0.4,45951,10.0.0.3,26989,6,13/02/2021 12:38:01 am,43793227,972,0,0,0,0,0,0,0,0,0,0,0,0,22.1952129720881,45101.1606591143,136.205109647171,46320,44918,43793227,45101.1606591143,136.205109647171,46320,44918,0,0,0,0,0,0,0,0,0,19440,0,22.1952129720881,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613138881527452,0,1613138881527452,1613138881527452,slowDDoS
10.0.0.3-10.0.0.2-12727-36808-6,10.0.0.3,12727,10.0.0.2,36808,6,13/02/2021 12:55:19 am,1512,13,0,0,0,0,0,0,0,0,0,0,0,0,8597.8835978836,126,48.8243605367053,218,3,1512,126,48.8243605367053,218,3,0,0,0,0,0,0,0,0,0,260,0,8597.8835978836,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.6131399193313E+015,0,1.6131399193313E+015,1.6131399193313E+015,slowDDoS
10.0.0.4-10.0.0.3-45727-34368-6,10.0.0.4,45727,10.0.0.3,34368,6,13/02/2021 12:39:01 am,22431924,679,0,0,0,0,0,0,0,0,0,0,0,0,30.2693607556802,33085.4336283186,104.176821854149,33728,32927,22431924,33085.4336283186,104.176821854149,33728,32927,0,0,0,0,0,0,0,0,0,13580,0,30.2693607556802,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61313894138251E+015,0,1.61313894138251E+015,1.61313894138251E+015,slowDDoS
10.0.0.4-10.0.0.3-45620-22795-6,10.0.0.4,45620,10.0.0.3,22795,6,13/02/2021 12:40:12 am,18943068,900,0,0,0,0,0,0,0,0,0,0,0,0,47.5107833641309,21071.2658509455,83.4086958076292,21711,20714,18943068,21071.2658509455,83.4086958076292,21711,20714,0,0,0,0,0,0,0,0,0,18000,0,47.5107833641309,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61313901295139E+015,0,1.61313901295139E+015,1.61313901295139E+015,slowDDoS
