Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.3-35431-12750-6,10.0.0.2,35431,10.0.0.3,12750,6,19/02/2021 04:13:03 am,119957735,517,0,0,0,0,0,0,0,0,0,0,0,0,4.30985129887623,232476.230620155,515838.802582194,5093072,165982,119957735,232476.230620155,515838.802582194,5093072,165982,0,0,0,0,0,0,0,0,0,10340,0,4.30985129887623,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,29133645.6666667,21853103.0062173,53093017,10296883,403417549652701,806835089135393,1613670183355790,5079139,slowDcDDoS
10.0.0.2-10.0.0.3-36252-34127-6,10.0.0.2,36252,10.0.0.3,34127,6,19/02/2021 06:24:52 am,117981758,522,0,0,0,0,0,0,0,0,0,0,0,0,4.42441279778184,226452.510556622,468022.173216924,5104931,165933,117981758,226452.510556622,468022.173216924,5104931,165933,0,0,0,0,0,0,0,0,0,10440,0,4.42441279778184,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,34918259.5,35513235.2964595,60029909,9806610,537892700961156,931657478245153,1613678092675890,5102648,slowDcDDoS
10.0.0.2-10.0.0.3-35352-26547-6,10.0.0.2,35352,10.0.0.3,26547,6,19/02/2021 02:37:24 am,36179408,218,0,0,0,0,0,0,0,0,0,0,0,0,6.02552700696485,166725.382488479,720586.675754964,5075791,30999,36179408,166725.382488479,720586.675754964,5075791,30999,0,0,0,0,0,0,0,0,0,4360,0,6.02552700696485,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,6585909.5,8566696.94191761,12643479,528340,537888151581366,931649598542988,1.61366444459977E+015,5068539,slowDcDDoS
10.0.0.2-10.0.0.3-36766-15534-6,10.0.0.2,36766,10.0.0.3,15534,6,19/02/2021 10:56:55 am,43627295,565,0,0,0,0,0,0,0,0,0,0,0,0,12.9506080998146,77353.359929078,516584.617398007,5111531,11956,43627295,77353.359929078,516584.617398007,5111531,11956,0,0,0,0,0,0,0,0,0,11300,0,12.9506080998146,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,24660418,0,24660418,24660418,806847210437896,1141054260535374,1613694415764260,5111531,slowDcDDoS
10.0.0.2-10.0.0.3-37513-38300-6,10.0.0.2,37513,10.0.0.3,38300,6,19/02/2021 10:06:36 am,28619144,341,0,0,0,0,0,0,0,0,0,0,0,0,11.9151013042179,84173.9529411765,515370.319855073,5095886,17872,28619144,84173.9529411765,515370.319855073,5095886,17872,0,0,0,0,0,0,0,0,0,6820,0,11.9151013042179,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,2051938,2263150.40751648,3652227,451649,537897135693656,931665159443683,1613691396892468,5092613,slowDcDDoS
10.0.0.2-10.0.0.3-36006-22905-6,10.0.0.2,36006,10.0.0.3,22905,6,19/02/2021 11:03:44 am,41939947,485,0,0,0,0,0,0,0,0,0,0,0,0,11.5641538602803,86652.7830578513,465678.847141841,5109013,22880,41939947,86652.7830578513,465678.847141841,5109013,22880,0,0,0,0,0,0,0,0,0,9700,0,11.5641538602803,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,5696701,1095879.74633716,6471605,4921797,537898278117099,931667138166899,1613694824148674,5093611,slowDcDDoS
10.0.0.2-10.0.0.3-36024-13197-6,10.0.0.2,36024,10.0.0.3,13197,6,19/02/2021 08:20:37 am,9681290,142,0,0,0,0,0,0,0,0,0,0,0,0,14.6674668355147,68661.6312056738,421815.311959282,4092926,9981,9681290,68661.6312056738,421815.311959282,4092926,9981,0,0,0,0,0,0,0,0,0,2840,0,14.6674668355147,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613685037396980,0,1613685037396980,1613685037396980,slowDcDDoS
10.0.0.2-10.0.0.3-36594-34083-6,10.0.0.2,36594,10.0.0.3,34083,6,19/02/2021 04:28:20 am,112345056,673,0,0,0,0,0,0,0,0,0,0,0,0,5.99047278057345,167180.142857143,475448.989705223,5084601,110989,112345056,167180.142857143,475448.989705223,5084601,110989,0,0,0,0,0,0,0,0,0,13460,0,5.99047278057345,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,16551743.75,7045313.01642089,25937919,10217008,322734224128184,721655652456543,1.61367110032002E+015,5069843,slowDcDDoS
10.0.0.2-10.0.0.3-36170-40220-6,10.0.0.2,36170,10.0.0.3,40220,6,19/02/2021 03:35:37 am,32223599,460,0,0,0,0,0,0,0,0,0,0,0,0,14.2752521218999,70203.9193899782,456739.118723652,4097263,9996,32223599,70203.9193899782,456739.118723652,4097263,9996,0,0,0,0,0,0,0,0,0,9200,0,14.2752521218999,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613667937615959,0,1613667937615959,1613667937615959,slowDcDDoS
10.0.0.2-10.0.0.3-36816-26553-6,10.0.0.2,36816,10.0.0.3,26553,6,19/02/2021 10:31:23 am,40407616,353,0,0,0,0,0,0,0,0,0,0,0,0,8.73597690098817,114794.363636364,644510.762608656,5127497,12952,40407616,114794.363636364,644510.762608656,5127497,12952,0,0,0,0,0,0,0,0,0,7060,0,8.73597690098817,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,8309571.33333333,8288990.58395546,17217281,823078,403423224804978,806846439386471,1613692883884685,5102698,slowDcDDoS
10.0.0.2-10.0.0.3-35786-53280-6,10.0.0.2,35786,10.0.0.3,53280,6,19/02/2021 04:30:17 am,20255434,292,0,0,0,0,0,0,0,0,0,0,0,0,14.4158846460658,69606.3024054983,470826.898298242,5074466,9998,20255434,69606.3024054983,470826.898298242,5074466,9998,0,0,0,0,0,0,0,0,0,5840,0,14.4158846460658,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,12229595,0,12229595,12229595,806835611413147,1.14103785708968E+015,1.61367121775183E+015,5074466,slowDcDDoS
10.0.0.2-10.0.0.3-37388-30423-6,10.0.0.2,37388,10.0.0.3,30423,6,19/02/2021 06:33:52 am,12087146,93,0,0,0,0,0,0,0,0,0,0,0,0,7.69412398923617,131382.02173913,614291.342348935,5120757,42969,12087146,131382.02173913,614291.342348935,5120757,42969,0,0,0,0,0,0,0,0,0,1860,0,7.69412398923617,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,1767368,0,1767368,1767368,806839318874711,1141043100166642,1613678632628664,5120757,slowDcDDoS
10.0.0.2-10.0.0.3-36259-22763-6,10.0.0.2,36259,10.0.0.3,22763,6,19/02/2021 07:01:14 am,37461325,479,0,0,0,0,0,0,0,0,0,0,0,0,12.7865204981404,78370.9728033473,425472.345053477,4123644,26913,37461325,78370.9728033473,425472.345053477,4123644,26913,0,0,0,0,0,0,0,0,0,9580,0,12.7865204981404,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613680274688734,0,1613680274688734,1613680274688734,slowDcDDoS
10.0.0.2-10.0.0.3-35874-36531-6,10.0.0.2,35874,10.0.0.3,36531,6,19/02/2021 08:52:59 am,19013647,248,0,0,0,0,0,0,0,0,0,0,0,0,13.0432630836157,76978.3279352226,443142.18941259,5093265,22943,19013647,76978.3279352226,443142.18941259,5093265,22943,0,0,0,0,0,0,0,0,0,4960,0,13.0432630836157,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,10611202,0,10611202,10611202,806843492048828,1.14104900196496E+015,1.61368697900439E+015,5093265,slowDcDDoS
10.0.0.2-10.0.0.3-37556-46817-6,10.0.0.2,37556,10.0.0.3,46817,6,19/02/2021 08:38:12 am,22989299,264,0,0,0,0,0,0,0,0,0,0,0,0,11.4836037410275,87411.783269962,493232.369228878,5092817,16935,22989299,87411.783269962,493232.369228878,5092817,16935,0,0,0,0,0,0,0,0,0,5280,0,11.4836037410275,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,13510633,0,13510633,13510633,806843048912752,1.14104837527654E+015,1613686092732686,5092817,slowDcDDoS
10.0.0.2-10.0.0.3-36720-20425-6,10.0.0.2,36720,10.0.0.3,20425,6,19/02/2021 10:20:06 am,23216681,315,0,0,0,0,0,0,0,0,0,0,0,0,13.5678308195732,73938.474522293,502559.409369813,5094756,11967,23216681,73938.474522293,502559.409369813,5094756,11967,0,0,0,0,0,0,0,0,0,6300,0,13.5678308195732,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,18013308,0,18013308,18013308,806846105897718,1.1410526985034E+015,1613692206700680,5094756,slowDcDDoS
10.0.0.2-10.0.0.3-37409-25615-6,10.0.0.2,37409,10.0.0.3,25615,6,19/02/2021 03:16:08 am,48713439,697,0,0,0,0,0,0,0,0,0,0,0,0,14.3081665821212,69990.5732758621,383718.002043569,5087684,25985,48713439,69990.5732758621,383718.002043569,5087684,25985,0,0,0,0,0,0,0,0,0,13940,0,14.3081665821212,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,18476339,0,18476339,18476339,806833386975775,1141034711241489,1.61366676886387E+015,5087684,slowDcDDoS
