Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.7-34479-9788-6,10.0.0.3,34479,10.0.0.7,9788,6,11/02/2021 03:34:53 pm,11316,75,0,0,0,0,0,0,0,0,0,0,0,0,6627.78366914104,152.918918918919,34.2235826554462,294,100,11316,152.918918918919,34.2235826554462,294,100,0,0,0,0,0,0,0,0,0,1500,0,6627.78366914104,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613019893477584,0,1613019893477584,1613019893477584,fastDDoS
10.0.0.3-10.0.0.7-16949-35709-6,10.0.0.3,16949,10.0.0.7,35709,6,11/02/2021 03:37:20 pm,1263,13,0,0,0,0,0,0,0,0,0,0,0,0,10292.9532858274,105.25,29.9002128298901,199,93,1263,105.25,29.9002128298901,199,93,0,0,0,0,0,0,0,0,0,260,0,10292.9532858274,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020040041899,0,1613020040041899,1613020040041899,fastDDoS
10.0.0.3-10.0.0.7-35767-26115-6,10.0.0.3,35767,10.0.0.7,26115,6,11/02/2021 03:39:05 pm,7611,56,0,0,0,0,0,0,0,0,0,0,0,0,7357.77164630141,138.381818181818,30.6639436647904,221,104,7611,138.381818181818,30.6639436647904,221,104,0,0,0,0,0,0,0,0,0,1120,0,7357.77164630141,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020145877882,0,1613020145877882,1613020145877882,fastDDoS
10.0.0.3-10.0.0.7-16218-56199-6,10.0.0.3,16218,10.0.0.7,56199,6,11/02/2021 03:40:14 pm,316,12,0,0,0,0,0,0,0,0,0,0,0,0,37974.6835443038,28.7272727272727,10.3546212783559,59,21,316,28.7272727272727,10.3546212783559,59,21,0,0,0,0,0,0,0,0,0,240,0,37974.6835443038,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020214164858,0,1613020214164858,1613020214164858,fastDDoS
10.0.0.3-10.0.0.7-18450-62098-6,10.0.0.3,18450,10.0.0.7,62098,6,11/02/2021 03:30:02 pm,4742,27,0,0,0,0,0,0,0,0,0,0,0,0,5693.80008435259,182.384615384615,123.501603851311,781,113,4742,182.384615384615,123.501603851311,781,113,0,0,0,0,0,0,0,0,0,540,0,5693.80008435259,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613019602145880,0,1613019602145880,1613019602145880,fastDDoS
10.0.0.3-10.0.0.7-23553-30176-6,10.0.0.3,23553,10.0.0.7,30176,6,11/02/2021 03:32:08 pm,3351,20,0,0,0,0,0,0,0,0,0,0,0,0,5968.36765144733,176.368421052632,29.1036662950369,270,151,3351,176.368421052632,29.1036662950369,270,151,0,0,0,0,0,0,0,0,0,400,0,5968.36765144733,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613019728913990,0,1613019728913990,1613019728913990,fastDDoS
10.0.0.3-10.0.0.7-42232-38415-6,10.0.0.3,42232,10.0.0.7,38415,6,11/02/2021 03:38:27 pm,12365,78,0,0,0,0,0,0,0,0,0,0,0,0,6308.12778002426,160.584415584416,27.0950328761908,245,116,12365,160.584415584416,27.0950328761908,245,116,0,0,0,0,0,0,0,0,0,1560,0,6308.12778002426,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020107389905,0,1613020107389905,1613020107389905,fastDDoS
10.0.0.3-10.0.0.7-38658-18008-6,10.0.0.3,38658,10.0.0.7,18008,6,11/02/2021 03:39:08 pm,3894,68,0,0,0,0,0,0,0,0,0,0,0,0,17462.7632254751,58.1194029850746,13.9137193991025,98,42,3894,58.1194029850746,13.9137193991025,98,42,0,0,0,0,0,0,0,0,0,1360,0,17462.7632254751,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020148100865,0,1613020148100865,1613020148100865,fastDDoS
10.0.0.3-10.0.0.7-44997-49888-6,10.0.0.3,44997,10.0.0.7,49888,6,11/02/2021 03:38:00 pm,5810,42,0,0,0,0,0,0,0,0,0,0,0,0,7228.9156626506,141.707317073171,20.5319798149606,218,115,5810,141.707317073171,20.5319798149606,218,115,0,0,0,0,0,0,0,0,0,840,0,7228.9156626506,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302008098974E+015,0,1.61302008098974E+015,1.61302008098974E+015,fastDDoS
10.0.0.3-10.0.0.7-31359-18951-6,10.0.0.3,31359,10.0.0.7,18951,6,11/02/2021 03:34:28 pm,4010,26,0,0,0,0,0,0,0,0,0,0,0,0,6483.79052369077,160.4,23.2073982456744,235,108,4010,160.4,23.2073982456744,235,108,0,0,0,0,0,0,0,0,0,520,0,6483.79052369077,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613019868117930,0,1613019868117930,1613019868117930,fastDDoS
