Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.7-9276-31475-6,10.0.0.2,9276,10.0.0.7,31475,6,12/02/2021 03:52:44 pm,28047569,508,0,0,0,0,0,0,0,0,0,0,0,0,18.1120866482225,55320.6489151873,433918.078697918,5106890,29,28047569,55320.6489151873,433918.078697918,5106890,29,0,0,0,0,0,0,0,0,0,10160,0,18.1120866482225,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,18800227,0,18800227,18800227,806553684902423,1.14063915274877E+015,1613107364697955,5106890,discontinuousDDoS
10.0.0.2-10.0.0.7-10693-22231-6,10.0.0.2,10693,10.0.0.7,22231,6,12/02/2021 02:28:22 pm,5117832,73,0,0,0,0,0,0,0,0,0,0,0,0,14.2638523499794,71081,601463.19449988,5103782,132,5117832,71081,601463.19449988,5103782,132,0,0,0,0,0,0,0,0,0,1460,0,14.2638523499794,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,8915,0,8915,8915,806551153670817,1140635573051098,1613102302237852,5103782,discontinuousDDoS
10.0.0.2-10.0.0.7-11702-36044-6,10.0.0.2,11702,10.0.0.7,36044,6,12/02/2021 03:57:32 pm,16474334,305,0,0,0,0,0,0,0,0,0,0,0,0,18.5136467428668,54191.8881578947,489121.530892822,5116406,58,16474334,54191.8881578947,489121.530892822,5116406,58,0,0,0,0,0,0,0,0,0,6100,0,18.5136467428668,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,1076885,1501517.20821907,2138618,15152,537702554161215,931328134318092,1613107652266059,5101180,discontinuousDDoS
10.0.0.2-10.0.0.7-7371-41505-6,10.0.0.2,7371,10.0.0.7,41505,6,12/02/2021 03:38:37 pm,4108441,90,0,0,0,0,0,0,0,0,0,0,0,0,21.9061196205568,46162.2584269663,433675.801279008,4091482,130,4108441,46162.2584269663,433675.801279008,4091482,130,0,0,0,0,0,0,0,0,0,1800,0,21.9061196205568,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61310651702595E+015,0,1.61310651702595E+015,1.61310651702595E+015,discontinuousDDoS
10.0.0.2-10.0.0.7-12922-32219-6,10.0.0.2,12922,10.0.0.7,32219,6,12/02/2021 02:27:00 pm,11380195,175,0,0,0,0,0,0,0,0,0,0,0,0,15.3775923874767,65403.4195402299,519636.642758273,5114640,107,11380195,65403.4195402299,519636.642758273,5114640,107,0,0,0,0,0,0,0,0,0,3500,0,15.3775923874767,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,2126030,0,2126030,2126030,806551112854338,1.14063551531252E+015,1613102220594035,5114640,discontinuousDDoS
10.0.0.2-10.0.0.7-11677-41389-6,10.0.0.2,11677,10.0.0.7,41389,6,12/02/2021 03:39:50 pm,32112761,513,0,0,0,0,0,0,0,0,0,0,0,0,15.9749577434341,62720.236328125,466958.221627389,5123096,25,32112761,62720.236328125,466958.221627389,5123096,25,0,0,0,0,0,0,0,0,0,10260,0,15.9749577434341,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,9352753,0,9352753,9352753,806553297744601,1140638605202008,1613106590366106,5123096,discontinuousDDoS
10.0.0.2-10.0.0.7-7822-7310-6,10.0.0.2,7822,10.0.0.7,7310,6,12/02/2021 02:07:55 pm,11330911,287,0,0,0,0,0,0,0,0,0,0,0,0,25.3289431008681,39618.5699300699,387343.479476111,4115919,60,11330911,39618.5699300699,387343.479476111,4115919,60,0,0,0,0,0,0,0,0,0,5740,0,25.3289431008681,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613101075901683,0,1613101075901683,1613101075901683,discontinuousDDoS
10.0.0.2-10.0.0.7-7257-44674-6,10.0.0.2,7257,10.0.0.7,44674,6,12/02/2021 03:26:47 pm,25804982,318,0,0,0,0,0,0,0,0,0,0,0,0,12.3232017755331,81403.7287066246,574545.339889672,5117075,12,25804982,81403.7287066246,574545.339889672,5117075,12,0,0,0,0,0,0,0,0,0,6360,0,12.3232017755331,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,2786354.66666667,4802131.3259398,8331361,1858,403276455681523,806552901153115,1.6131058074112E+015,5095577,discontinuousDDoS
10.0.0.2-10.0.0.7-9912-29197-6,10.0.0.2,9912,10.0.0.7,29197,6,12/02/2021 02:11:24 pm,17417338,361,0,0,0,0,0,0,0,0,0,0,0,0,20.7264738159184,48381.4944444445,475957.281294063,5103818,31,17417338,48381.4944444445,475957.281294063,5103818,31,0,0,0,0,0,0,0,0,0,7220,0,20.7264738159184,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,710960,1199629.10654419,2096154,12184,403275324822025,806550639455818,1.61310128400575E+015,5087659,discontinuousDDoS
10.0.0.2-10.0.0.7-13063-40545-6,10.0.0.2,13063,10.0.0.7,40545,6,12/02/2021 04:26:03 pm,21847589,344,0,0,0,0,0,0,0,0,0,0,0,0,15.745444497331,63695.5947521866,453509.389166744,4131646,11,21847589,63695.5947521866,453509.389166744,4131646,11,0,0,0,0,0,0,0,0,0,6880,0,15.745444497331,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613109363601589,0,1613109363601589,1613109363601589,discontinuousDDoS
10.0.0.2-10.0.0.7-9468-52498-6,10.0.0.2,9468,10.0.0.7,52498,6,12/02/2021 03:33:01 pm,12507552,268,0,0,0,0,0,0,0,0,0,0,0,0,21.4270546306743,46844.7640449438,398385.247714894,4126319,89,12507552,46844.7640449438,398385.247714894,4126319,89,0,0,0,0,0,0,0,0,0,5360,0,21.4270546306743,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613106181874243,0,1613106181874243,1613106181874243,discontinuousDDoS
10.0.0.2-10.0.0.7-10493-32633-6,10.0.0.2,10493,10.0.0.7,32633,6,12/02/2021 02:01:19 pm,5118803,147,0,0,0,0,0,0,0,0,0,0,0,0,28.7176513727916,35060.2945205479,422900.932131557,5109992,13,5118803,35060.2945205479,422900.932131557,5109992,13,0,0,0,0,0,0,0,0,0,2940,0,28.7176513727916,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,2150,0,2150,2150,806550342519536,1140634425901173,1613100679929080,5109992,discontinuousDDoS
10.0.0.2-10.0.0.7-14727-52211-6,10.0.0.2,14727,10.0.0.7,52211,6,12/02/2021 04:17:45 pm,21665726,378,0,0,0,0,0,0,0,0,0,0,0,0,17.4469113105187,57468.7692307692,478571.017094483,5109727,24,21665726,57468.7692307692,478571.017094483,5109727,24,0,0,0,0,0,0,0,0,0,7560,0,17.4469113105187,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,3617335.5,722119.365257919,4127951,3106720,537702958603570,931328834860393,1613108865624987,5075997,discontinuousDDoS
