Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.1-10.0.0.2-8638-48933-6,10.0.0.1,8638,10.0.0.2,48933,6,11/02/2021 03:52:01 pm,2131967,86,0,0,0,0,0,0,0,0,0,0,0,0,40.3383354432784,25081.9647058824,93.2465302633962,25482,24858,2131967,25081.9647058824,93.2465302633962,25482,24858,0,0,0,0,0,0,0,0,0,1720,0,40.3383354432784,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302092147798E+015,0,1.61302092147798E+015,1.61302092147798E+015,slowDDoS
10.0.0.1-10.0.0.2-705-44116-6,10.0.0.1,705,10.0.0.2,44116,6,11/02/2021 03:55:04 pm,406065,16,0,0,0,0,0,0,0,0,0,0,0,0,39.4025587036558,27071,72.3256524339739,27219,26895,406065,27071,72.3256524339739,27219,26895,0,0,0,0,0,0,0,0,0,320,0,39.4025587036558,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021104401470,0,1613021104401470,1613021104401470,slowDDoS
10.0.0.1-10.0.0.2-13098-19362-6,10.0.0.1,13098,10.0.0.2,19362,6,11/02/2021 03:52:52 pm,28264,3,0,0,0,0,0,0,0,0,0,0,0,0,106.142088876309,14132,137.17871555019,14229,14035,28264,14132,137.17871555019,14229,14035,0,0,0,0,0,0,0,0,0,60,0,106.142088876309,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020972545832,0,1613020972545832,1613020972545832,slowDDoS
10.0.0.1-10.0.0.2-16095-29996-6,10.0.0.1,16095,10.0.0.2,29996,6,11/02/2021 03:53:10 pm,931128,59,0,0,0,0,0,0,0,0,0,0,0,0,63.3640058080092,16053.9310344828,47.0150636811883,16221,15972,931128,16053.9310344828,47.0150636811883,16221,15972,0,0,0,0,0,0,0,0,0,1180,0,63.3640058080092,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302099056507E+015,0,1.61302099056507E+015,1.61302099056507E+015,slowDDoS
10.0.0.1-10.0.0.2-28603-59098-6,10.0.0.1,28603,10.0.0.2,59098,6,11/02/2021 03:55:07 pm,1804865,91,0,0,0,0,0,0,0,0,0,0,0,0,50.4192834367113,20054.0555555555,34.6320502045906,20285,19961,1804865,20054.0555555555,34.6320502045906,20285,19961,0,0,0,0,0,0,0,0,0,1820,0,50.4192834367113,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021107033411,0,1613021107033411,1613021107033411,slowDDoS
10.0.0.1-10.0.0.2-3292-31064-6,10.0.0.1,3292,10.0.0.2,31064,6,11/02/2021 03:54:55 pm,1173477,46,0,0,0,0,0,0,0,0,0,0,0,0,39.1997457129539,26077.2666666667,83.9194418908559,26429,25981,1173477,26077.2666666667,83.9194418908559,26429,25981,0,0,0,0,0,0,0,0,0,920,0,39.1997457129539,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021095033945,0,1613021095033945,1613021095033945,slowDDoS
10.0.0.1-10.0.0.2-26385-35921-6,10.0.0.1,26385,10.0.0.2,35921,6,11/02/2021 03:50:12 pm,1973482,83,0,0,0,0,0,0,0,0,0,0,0,0,42.057642278977,24066.8536585366,60.1808225783176,24318,23929,1973482,24066.8536585366,60.1808225783176,24318,23929,0,0,0,0,0,0,0,0,0,1660,0,42.057642278977,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020812406039,0,1613020812406039,1613020812406039,slowDDoS
10.0.0.1-10.0.0.2-4760-54066-6,10.0.0.1,4760,10.0.0.2,54066,6,11/02/2021 03:51:41 pm,15454787,94,0,0,0,0,0,0,0,0,0,0,0,0,6.08225787906362,166180.505376344,180.664992858865,166699,165945,15454787,166180.505376344,180.664992858865,166699,165945,0,0,0,0,0,0,0,0,0,1880,0,6.08225787906362,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302090155782E+015,0,1.61302090155782E+015,1.61302090155782E+015,slowDDoS
10.0.0.1-10.0.0.2-103-5621-6,10.0.0.1,103,10.0.0.2,5621,6,11/02/2021 03:55:09 pm,1315296,78,0,0,0,0,0,0,0,0,0,0,0,0,59.3022407123568,17081.7662337662,93.4052990866737,17520,16990,1315296,17081.7662337662,93.4052990866737,17520,16990,0,0,0,0,0,0,0,0,0,1560,0,59.3022407123568,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021109925411,0,1613021109925411,1613021109925411,slowDDoS
10.0.0.1-10.0.0.2-13140-34561-6,10.0.0.1,13140,10.0.0.2,34561,6,11/02/2021 03:50:19 pm,1762620,33,0,0,0,0,0,0,0,0,0,0,0,0,18.7221295571365,55081.875,100.883116653909,55368,54948,1762620,55081.875,100.883116653909,55368,54948,0,0,0,0,0,0,0,0,0,660,0,18.7221295571365,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020819341594,0,1613020819341594,1613020819341594,slowDDoS
