Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.7-44664-35200-6,10.0.0.3,44664,10.0.0.7,35200,6,11/02/2021 04:10:50 pm,58452,658,0,0,0,0,0,0,0,0,0,0,0,0,11257.0998426059,88.9680365296806,81.3090154224873,492,25,58452,88.9680365296806,81.3090154224873,492,25,0,0,0,0,0,0,0,0,0,13160,0,11257.0998426059,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613022050969918,0,1613022050969918,1613022050969918,fastDDoS
10.0.0.3-10.0.0.7-25442-19283-6,10.0.0.3,25442,10.0.0.7,19283,6,11/02/2021 04:30:56 pm,67220,582,0,0,0,0,0,0,0,0,0,0,0,0,8658.13745908956,115.697074010327,89.863235981568,681,37,67220,115.697074010327,89.863235981568,681,37,0,0,0,0,0,0,0,0,0,11640,0,8658.13745908956,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613023256501910,0,1613023256501910,1613023256501910,fastDDoS
10.0.0.3-10.0.0.7-26391-22641-6,10.0.0.3,26391,10.0.0.7,22641,6,11/02/2021 03:45:27 pm,40952,262,0,0,0,0,0,0,0,0,0,0,0,0,6397.73393240867,156.904214559387,26.4715090212379,295,117,40952,156.904214559387,26.4715090212379,295,117,0,0,0,0,0,0,0,0,0,5240,0,6397.73393240867,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020527785908,0,1613020527785908,1613020527785908,fastDDoS
10.0.0.3-10.0.0.7-16949-50920-6,10.0.0.3,16949,10.0.0.7,50920,6,11/02/2021 04:11:32 pm,2138,19,0,0,0,0,0,0,0,0,0,0,0,0,8886.81010289991,118.777777777778,21.1897743250775,148,73,2138,118.777777777778,21.1897743250775,148,73,0,0,0,0,0,0,0,0,0,380,0,8886.81010289991,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613022092957336,0,1613022092957336,1613022092957336,fastDDoS
10.0.0.3-10.0.0.7-15555-13352-6,10.0.0.3,15555,10.0.0.7,13352,6,11/02/2021 04:20:39 pm,26787,583,0,0,0,0,0,0,0,0,0,0,0,0,21764.2886474783,46.0257731958763,33.804709298316,341,16,26787,46.0257731958763,33.804709298316,341,16,0,0,0,0,0,0,0,0,0,11660,0,21764.2886474783,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613022639357581,0,1613022639357581,1613022639357581,fastDDoS
10.0.0.3-10.0.0.7-16382-36589-6,10.0.0.3,16382,10.0.0.7,36589,6,11/02/2021 04:14:35 pm,30917,649,0,0,0,0,0,0,0,0,0,0,0,0,20991.6874211599,47.7114197530865,24.3540676535421,242,17,30917,47.7114197530865,24.3540676535421,242,17,0,0,0,0,0,0,0,0,0,12980,0,20991.6874211599,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613022275337475,0,1613022275337475,1613022275337475,fastDDoS
10.0.0.3-10.0.0.7-41547-46796-6,10.0.0.3,41547,10.0.0.7,46796,6,11/02/2021 03:51:56 pm,40691,426,0,0,0,0,0,0,0,0,0,0,0,0,10469.1455112924,95.7435294117647,82.328510225829,481,25,40691,95.7435294117647,82.328510225829,481,25,0,0,0,0,0,0,0,0,0,8520,0,10469.1455112924,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302091624992E+015,0,1.61302091624992E+015,1.61302091624992E+015,fastDDoS
10.0.0.3-10.0.0.7-36024-33845-6,10.0.0.3,36024,10.0.0.7,33845,6,11/02/2021 04:07:51 pm,41416,495,0,0,0,0,0,0,0,0,0,0,0,0,11951.9026463203,83.8380566801619,80.2163029735681,595,24,41416,83.8380566801619,80.2163029735681,595,24,0,0,0,0,0,0,0,0,0,9900,0,11951.9026463203,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021871533908,0,1613021871533908,1613021871533908,fastDDoS
10.0.0.3-10.0.0.7-40444-53844-6,10.0.0.3,40444,10.0.0.7,53844,6,11/02/2021 03:54:45 pm,23915,141,0,0,0,0,0,0,0,0,0,0,0,0,5895.88124607987,170.821428571429,98.2905886913016,550,79,23915,170.821428571429,98.2905886913016,550,79,0,0,0,0,0,0,0,0,0,2820,0,5895.88124607987,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021085273699,0,1613021085273699,1613021085273699,fastDDoS
10.0.0.3-10.0.0.7-38325-39793-6,10.0.0.3,38325,10.0.0.7,39793,6,11/02/2021 04:20:26 pm,138579,984,0,0,0,0,0,0,0,0,0,0,0,0,7100.64295456021,140.975584944049,119.811713341422,530,22,138579,140.975584944049,119.811713341422,530,22,0,0,0,0,0,0,0,0,0,19680,0,7100.64295456021,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613022626821651,0,1613022626821651,1613022626821651,fastDDoS
