Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.4-10.0.0.3-33444-15311-6,10.0.0.4,33444,10.0.0.3,15311,6,19/02/2021 03:25:34 am,118535277,492,0,0,0,0,0,0,0,0,0,0,0,0,4.15066309753509,241416.042769857,397199.811208183,5085907,199950,118535277,241416.042769857,397199.811208183,5085907,199950,0,0,0,0,0,0,0,0,0,9840,0,4.15066309753509,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,35403083.5,27145725.3850547,54598010,16208157,537889114919236,931651267074519,1613667334591895,5079906,slowDcDDoS
10.0.0.4-10.0.0.3-34217-29488-6,10.0.0.4,34217,10.0.0.3,29488,6,19/02/2021 06:05:20 am,119991283,623,0,0,0,0,0,0,0,0,0,0,0,0,5.19204382538355,192912.030546624,427569.696471938,5107247,141881,119991283,192912.030546624,427569.696471938,5107247,141881,0,0,0,0,0,0,0,0,0,12460,0,5.19204382538355,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,32915365.6666667,20998069.4687618,45415521,8672831,403419233980688,806838457778679,1613676920648706,5073950,slowDcDDoS
10.0.0.4-10.0.0.3-33892-28677-6,10.0.0.4,33892,10.0.0.3,28677,6,19/02/2021 09:43:54 am,119878231,459,0,0,0,0,0,0,0,0,0,0,0,0,3.82888532948071,261742.862445414,484960.702277507,5103259,199943,119878231,261742.862445414,484960.702277507,5103259,199943,0,0,0,0,0,0,0,0,0,9180,0,3.82888532948071,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,13056858.5,17615161.9973136,25512659,601058,537896681410251,931664372586444,1613690034024586,5102909,slowDcDDoS
10.0.0.4-10.0.0.3-33251-30305-6,10.0.0.4,33251,10.0.0.3,30305,6,19/02/2021 10:50:29 am,116083758,484,0,0,0,0,0,0,0,0,0,0,0,0,4.16940326828496,240339.043478261,367823.573646637,4104180,199888,116083758,240339.043478261,367823.573646637,4104180,199888,0,0,0,0,0,0,0,0,0,9680,0,4.16940326828496,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61369402903293E+015,0,1.61369402903293E+015,1.61369402903293E+015,slowDcDDoS
10.0.0.4-10.0.0.3-33004-28081-6,10.0.0.4,33004,10.0.0.3,28081,6,19/02/2021 10:59:39 am,119957559,504,0,0,0,0,0,0,0,0,0,0,0,0,4.2014859605471,238484.212723658,535025.091350231,5110186,165857,119957559,238484.212723658,535025.091350231,5110186,165857,0,0,0,0,0,0,0,0,0,10080,0,4.2014859605471,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,32418966,15844413.9619637,50209921,19827965,403423648745816,806847287300743,1613694579696930,5085170,slowDcDDoS
10.0.0.4-10.0.0.3-33469-33727-6,10.0.0.4,33469,10.0.0.3,33727,6,19/02/2021 10:22:06 am,11355359,195,0,0,0,0,0,0,0,0,0,0,0,0,17.1725085926389,58532.7783505154,359380.497067242,4093343,15954,11355359,58532.7783505154,359380.497067242,4093343,15954,0,0,0,0,0,0,0,0,0,3900,0,17.1725085926389,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613692326988694,0,1613692326988694,1613692326988694,slowDcDDoS
10.0.0.4-10.0.0.3-33261-22468-6,10.0.0.4,33261,10.0.0.3,22468,6,19/02/2021 07:04:23 am,24995726,245,0,0,0,0,0,0,0,0,0,0,0,0,9.80167569447673,102441.5,560076.104966723,5093555,22958,24995726,102441.5,560076.104966723,5093555,22958,0,0,0,0,0,0,0,0,0,4900,0,9.80167569447673,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,4901742,0,4901742,4901742,806840234227393,1.14104439470929E+015,1.61368046336123E+015,5093555,slowDcDDoS
10.0.0.4-10.0.0.3-33592-32559-6,10.0.0.4,33592,10.0.0.3,32559,6,19/02/2021 07:56:31 am,45117740,394,0,0,0,0,0,0,0,0,0,0,0,0,8.7327069130679,114803.409669211,509631.814591119,5098880,44943,45117740,114803.409669211,509631.814591119,5098880,44943,0,0,0,0,0,0,0,0,0,7880,0,8.7327069130679,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,12625256.5,12371497.1101262,21373226,3877287,537894533903464,931660653003073,1613683591512877,5098634,slowDcDDoS
10.0.0.4-10.0.0.3-34127-24968-6,10.0.0.4,34127,10.0.0.3,24968,6,19/02/2021 04:18:12 am,18843048,346,0,0,0,0,0,0,0,0,0,0,0,0,18.3622097656388,54617.5304347826,363258.832156515,4090819,12984,18843048,54617.5304347826,363258.832156515,4090819,12984,0,0,0,0,0,0,0,0,0,6920,0,18.3622097656388,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613670492203834,0,1613670492203834,1613670492203834,slowDcDDoS
10.0.0.4-10.0.0.3-33905-56240-6,10.0.0.4,33905,10.0.0.3,56240,6,19/02/2021 10:58:05 am,40564989,480,0,0,0,0,0,0,0,0,0,0,0,0,11.8328640493407,84686.8246346555,495397.609063347,5094247,15931,40564989,84686.8246346555,495397.609063347,5094247,15931,0,0,0,0,0,0,0,0,0,9600,0,11.8328640493407,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,13262769.5,4143830.29262306,16192900,10332639,537898165351515,931666942865845,1613694485868857,5091441,slowDcDDoS
