Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.3-36860-19300-6,10.0.0.2,36860,10.0.0.3,19300,6,18/02/2021 01:07:54 pm,118942799,533,0,0,0,0,0,0,0,0,0,0,0,0,4.48114559671662,223576.689849624,474402.21244924,5114457,165899,118942799,223576.689849624,474402.21244924,5114457,165899,0,0,0,0,0,0,0,0,0,10660,0,4.48114559671662,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,52618819.5,58197056.7881508,93770353,11467286,537871961455732,931621556362234,1613615874152920,5099820,slowDcDDoS
10.0.0.2-10.0.0.3-36077-30655-6,10.0.0.2,36077,10.0.0.3,30655,6,18/02/2021 01:28:54 pm,119955531,474,0,0,0,0,0,0,0,0,0,0,0,0,3.95146431388812,253605.773784355,426341.32082449,5101570,199914,119955531,253605.773784355,426341.32082449,5101570,199914,0,0,0,0,0,0,0,0,0,9480,0,3.95146431388812,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,62974439,0,62974439,62974439,806808569635131,1.14099961420213E+015,1613617134168693,5101570,slowDcDDoS
10.0.0.2-10.0.0.3-36767-20464-6,10.0.0.2,36767,10.0.0.3,20464,6,18/02/2021 03:14:42 pm,119803350,503,0,0,0,0,0,0,0,0,0,0,0,0,4.19854703562129,238652.091633466,343919.001410555,5093978,199899,119803350,238652.091633466,343919.001410555,5093978,199899,0,0,0,0,0,0,0,0,0,10060,0,4.19854703562129,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,107301698,0,107301698,107301698,806811743679423,1.14100410298935E+015,1.61362348226487E+015,5093978,slowDcDDoS
10.0.0.2-10.0.0.3-35651-30514-6,10.0.0.2,35651,10.0.0.3,30514,6,18/02/2021 03:26:07 pm,119814013,478,0,0,0,0,0,0,0,0,0,0,0,0,3.98951665194621,251182.417190776,441686.695411898,5111119,199919,119814013,251182.417190776,441686.695411898,5111119,199919,0,0,0,0,0,0,0,0,0,9560,0,3.98951665194621,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,43240416,39635573.7855752,71266999,15213833,537874725961694,931626344631903,1613624167676446,5097517,slowDcDDoS
10.0.0.2-10.0.0.3-36490-21710-6,10.0.0.2,36490,10.0.0.3,21710,6,18/02/2021 05:34:41 pm,119885125,439,0,0,0,0,0,0,0,0,0,0,0,0,3.66183878108314,273710.331050228,521216.710305837,5126865,199942,119885125,273710.331050228,521216.710305837,5126865,199942,0,0,0,0,0,0,0,0,0,8780,0,3.66183878108314,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,50978081.5,45195819.571088,82936352,19019811,537877297120339,931630797992171,1613631881132590,5101561,slowDcDDoS
10.0.0.2-10.0.0.3-37380-23098-6,10.0.0.2,37380,10.0.0.3,23098,6,18/02/2021 02:19:44 pm,32309517,407,0,0,0,0,0,0,0,0,0,0,0,0,12.5969075922738,79580.0911330048,518346.484383834,5099897,13958,32309517,79580.0911330048,518346.484383834,5099897,13958,0,0,0,0,0,0,0,0,0,8140,0,12.5969075922738,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,10475114,13187342.0650168,19799973,1150255,537873398065814,931624044661722,1.61362018400376E+015,5093785,slowDcDDoS
10.0.0.2-10.0.0.3-36306-46845-6,10.0.0.2,36306,10.0.0.3,46845,6,18/02/2021 01:40:33 pm,78417613,581,0,0,0,0,0,0,0,0,0,0,0,0,7.40904980109507,135202.781034483,442912.158727926,5098689,82899,78417613,135202.781034483,442912.158727926,5098689,82899,0,0,0,0,0,0,0,0,0,11620,0,7.40904980109507,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,18088997.3333333,4835054.58775352,23022413,13358706,403404462262428,806808914335107,1613617833765089,5089242,slowDcDDoS
10.0.0.2-10.0.0.3-35798-27223-6,10.0.0.2,35798,10.0.0.3,27223,6,18/02/2021 04:02:15 pm,20220579,336,0,0,0,0,0,0,0,0,0,0,0,0,16.6167348620433,60359.9373134328,425809.809221683,5121095,10903,20220579,60359.9373134328,425809.809221683,5121095,10903,0,0,0,0,0,0,0,0,0,6720,0,16.6167348620433,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,11223702,0,11223702,11223702,806813170456876,1.14100612071903E+015,1613626335792657,5121095,slowDcDDoS
10.0.0.2-10.0.0.3-36630-26054-6,10.0.0.2,36630,10.0.0.3,26054,6,18/02/2021 04:42:33 pm,34142140,500,0,0,0,0,0,0,0,0,0,0,0,0,14.6446590635502,68421.122244489,459625.059274093,5094266,14853,34142140,68421.122244489,459625.059274093,5094266,14853,0,0,0,0,0,0,0,0,0,10000,0,14.6446590635502,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,28098022,0,28098022,28098022,806814379387459,1.141007830443E+015,1613628753680652,5094266,slowDcDDoS
10.0.0.2-10.0.0.3-35274-31144-6,10.0.0.2,35274,10.0.0.3,31144,6,18/02/2021 02:38:01 pm,35847247,601,0,0,0,0,0,0,0,0,0,0,0,0,16.7655831422703,59745.4116666667,446549.492711843,5113387,9845,35847247,59745.4116666667,446549.492711843,5113387,9845,0,0,0,0,0,0,0,0,0,12020,0,16.7655831422703,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,6189806,7913155.62072629,11785252,594360,537873763780391,931624678074467,1613621281120374,5107411,slowDcDDoS
10.0.0.2-10.0.0.3-36253-54644-6,10.0.0.2,36253,10.0.0.3,54644,6,18/02/2021 04:26:52 pm,25546974,378,0,0,0,0,0,0,0,0,0,0,0,0,14.7962729362781,67763.8567639257,402504.611553886,5111193,26758,25546974,67763.8567639257,402504.611553886,5111193,26758,0,0,0,0,0,0,0,0,0,7560,0,14.7962729362781,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,12488475,0,12488475,12488475,806813908590365,1141007164611423,1613627812069538,5111193,slowDcDDoS
10.0.0.2-10.0.0.3-35124-32234-6,10.0.0.2,35124,10.0.0.3,32234,6,18/02/2021 12:33:19 pm,3449172,86,0,0,0,0,0,0,0,0,0,0,0,0,24.9335202767505,40578.4941176471,225901.722910366,2098786,15980,3449172,40578.4941176471,225901.722910366,2098786,15980,0,0,0,0,0,0,0,0,0,1720,0,24.9335202767505,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61361379910881E+015,0,1.61361379910881E+015,1.61361379910881E+015,slowDcDDoS
10.0.0.2-10.0.0.3-36805-31588-6,10.0.0.2,36805,10.0.0.3,31588,6,18/02/2021 03:12:48 pm,33872445,464,0,0,0,0,0,0,0,0,0,0,0,0,13.698450170928,73158.6285097192,491175.518498031,5117866,10809,33872445,73158.6285097192,491175.518498031,5117866,10809,0,0,0,0,0,0,0,0,0,9280,0,13.698450170928,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,11631349,9213854.50308838,18146528,5116170,537874459718166,931625883473440,1613623368932993,5103638,slowDcDDoS
10.0.0.2-10.0.0.3-37873-27863-6,10.0.0.2,37873,10.0.0.3,27863,6,18/02/2021 02:14:45 pm,9359367,111,0,0,0,0,0,0,0,0,0,0,0,0,11.8597764143665,85085.1545454545,520990.703782094,5093663,19932,9359367,85085.1545454545,520990.703782094,5093663,19932,0,0,0,0,0,0,0,0,0,2220,0,11.8597764143665,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,461787,0,461787,461787,806809945265215,1.14100155964803E+015,1613619885436767,5093663,slowDcDDoS
10.0.0.2-10.0.0.3-37359-19930-6,10.0.0.2,37359,10.0.0.3,19930,6,18/02/2021 05:33:56 pm,21238759,161,0,0,0,0,0,0,0,0,0,0,0,0,7.58048057327643,132742.24375,507890.299356712,5104413,75860,21238759,132742.24375,507890.299356712,5104413,75860,0,0,0,0,0,0,0,0,0,3220,0,7.58048057327643,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,9739803,0,9739803,9739803,806815920710652,1141010010188810,1613631836316891,5104413,slowDcDDoS
10.0.0.2-10.0.0.3-36479-43416-6,10.0.0.2,36479,10.0.0.3,43416,6,18/02/2021 11:46:08 am,20045329,185,0,0,0,0,0,0,0,0,0,0,0,0,9.22908274541166,108942.005434783,330753.651667941,4089938,75864,20045329,108942.005434783,330753.651667941,4089938,75864,0,0,0,0,0,0,0,0,0,3700,0,9.22908274541166,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613610968233965,0,1613610968233965,1613610968233965,slowDcDDoS
10.0.0.2-10.0.0.3-36470-39991-6,10.0.0.2,36470,10.0.0.3,39991,6,18/02/2021 03:24:22 pm,23859279,337,0,0,0,0,0,0,0,0,0,0,0,0,14.1244838119375,71009.7589285714,436828.180039565,5106476,21845,23859279,71009.7589285714,436828.180039565,5106476,21845,0,0,0,0,0,0,0,0,0,6740,0,14.1244838119375,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,5779923,3888310.89328027,8529374,3030472,537874691040528,931626284153431,1613624062920756,5094351,slowDcDDoS
