Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.1-10.0.0.2-40870-31469-6,10.0.0.1,40870,10.0.0.2,31469,6,11/02/2021 11:54:16 pm,119964866,361,0,0,0,0,0,0,0,0,0,0,0,0,3.00921438115056,333235.738888889,213.843768339908,333875,332957,119964866,333235.738888889,213.843768339908,333875,332957,0,0,0,0,0,0,0,0,0,7220,0,3.00921438115056,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61304985622637E+015,0,1.61304985622637E+015,1.61304985622637E+015,slowDDoS
10.0.0.1-10.0.0.2-44268-13445-6,10.0.0.1,44268,10.0.0.2,13445,6,12/02/2021 12:01:25 am,119608339,240,0,0,0,0,0,0,0,0,0,0,0,0,2.00654905842309,500453.30125523,304.431184077382,501177,500001,119608339,500453.30125523,304.431184077382,501177,500001,0,0,0,0,0,0,0,0,0,4800,0,2.00654905842309,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613050285658349,0,1613050285658349,1613050285658349,slowDDoS
10.0.0.1-10.0.0.2-44268-13445-6,10.0.0.1,44268,10.0.0.2,13445,6,12/02/2021 12:03:25 am,119606210,240,0,0,0,0,0,0,0,0,0,0,0,0,2.00658477515507,500444.393305439,284.252144469779,501048,500095,119606210,500444.393305439,284.252144469779,501048,500095,0,0,0,0,0,0,0,0,0,4800,0,2.00658477515507,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613050405766951,0,1613050405766951,1613050405766951,slowDDoS
10.0.0.1-10.0.0.2-40180-48311-6,10.0.0.1,40180,10.0.0.2,48311,6,12/02/2021 12:11:41 am,119943430,723,0,0,0,0,0,0,0,0,0,0,0,0,6.02784162500605,166126.634349031,164.011253750007,166996,165929,119943430,166126.634349031,164.011253750007,166996,165929,0,0,0,0,0,0,0,0,0,14460,0,6.02784162500605,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613050901026566,0,1613050901026566,1613050901026566,slowDDoS
10.0.0.1-10.0.0.2-40196-26945-6,10.0.0.1,40196,10.0.0.2,26945,6,12/02/2021 12:15:32 am,119946836,723,0,0,0,0,0,0,0,0,0,0,0,0,6.02767045893566,166131.351800554,201.621838257899,168994,165891,119946836,166131.351800554,201.621838257899,168994,165891,0,0,0,0,0,0,0,0,0,14460,0,6.02767045893566,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61305113246231E+015,0,1.61305113246231E+015,1.61305113246231E+015,slowDDoS
10.0.0.1-10.0.0.2-41366-3885-6,10.0.0.1,41366,10.0.0.2,3885,6,12/02/2021 12:19:20 am,119609155,240,0,0,0,0,0,0,0,0,0,0,0,0,2.00653536930346,500456.715481172,294.213055574103,501454,500096,119609155,500456.715481172,294.213055574103,501454,500096,0,0,0,0,0,0,0,0,0,4800,0,2.00653536930346,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613051360623118,0,1613051360623118,1613051360623118,slowDDoS
10.0.0.1-10.0.0.2-41366-3885-6,10.0.0.1,41366,10.0.0.2,3885,6,12/02/2021 12:21:20 am,119611254,240,0,0,0,0,0,0,0,0,0,0,0,0,2.00650015758551,500465.49790795,378.867373021402,503162,500011,119611254,500465.49790795,378.867373021402,503162,500011,0,0,0,0,0,0,0,0,0,4800,0,2.00650015758551,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613051480732493,0,1613051480732493,1613051480732493,slowDDoS
10.0.0.1-10.0.0.2-41366-3885-6,10.0.0.1,41366,10.0.0.2,3885,6,12/02/2021 12:23:20 am,119609633,240,0,0,0,0,0,0,0,0,0,0,0,0,2.00652735051867,500458.715481172,303.802973059843,501686,500008,119609633,500458.715481172,303.802973059843,501686,500008,0,0,0,0,0,0,0,0,0,4800,0,2.00652735051867,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613051600844011,0,1613051600844011,1613051600844011,slowDDoS
10.0.0.1-10.0.0.2-45704-36781-6,10.0.0.1,45704,10.0.0.2,36781,6,12/02/2021 12:26:45 am,119984283,960,0,0,0,0,0,0,0,0,0,0,0,0,8.00104793725358,125113.955161627,269.076866713519,132031,124862,119984283,125113.955161627,269.076866713519,132031,124862,0,0,0,0,0,0,0,0,0,19200,0,8.00104793725358,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613051805914305,0,1613051805914305,1613051805914305,slowDDoS
10.0.0.1-10.0.0.2-46142-19967-6,10.0.0.1,46142,10.0.0.2,19967,6,12/02/2021 12:34:33 am,119135928,120,0,0,0,0,0,0,0,0,0,0,0,0,1.00725282468946,1001142.25210084,425.774174617227,1003994,1000154,119135928,1001142.25210084,425.774174617227,1003994,1000154,0,0,0,0,0,0,0,0,0,2400,0,1.00725282468946,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613052273590685,0,1613052273590685,1613052273590685,slowDDoS
